0.002809,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.0043666,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.0062035,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.0076992,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.0090851,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.010491,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.011872,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.013394,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.014881,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.016359,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.017724,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.019127,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.020525,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.022275,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.02396,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.025423,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.026851,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.02831,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.029746,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.031182,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.032719,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.034104,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.035512,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.036929,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.038576,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.040031,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.041448,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.042876,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.044308,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.048409,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.049911,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.051297,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.052715,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.054105,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.055764,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.057184,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.05859,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.059996,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.061344,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.062753,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.064135,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.065536,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.066907,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.068284,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.069662,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.071041,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.072743,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.074208,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.075592,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.076973,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.078293,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.079679,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.081046,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.082487,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.08385,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.085315,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.08684,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.088586,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.0903,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.092219,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.093848,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.095575,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.097241,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.098845,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.10057,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.10229,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.10385,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.10564,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.10726,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.1088,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.11046,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.11193,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.11362,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.11524,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.11686,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.11836,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.11972,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.12104,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.12271,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.12416,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.12555,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.12696,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.12834,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.12971,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.13096,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.13237,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.13378,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.13516,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.13651,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.13792,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.13954,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.14091,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.14227,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.14376,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.14511,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.14649,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.14782,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.14917,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.15053,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.15191,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.15356,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.155,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.1565,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.15788,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.15936,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.16075,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.16209,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.1635,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.1649,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.16634,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.16769,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.16893,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.17023,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.17165,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.17315,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.17451,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.17591,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.17727,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
0.17867,-0.091,-0.091,-0.091,-0.091,-0.091,-0.091,0,0,0,1,0,0,1,1
